company_id,name,sector,legal_form
7468,Pacceo,Health,Ltd.
7469,Larry Brooks,Pharma,Inc.
7470,William Walton,Health,Co.
7471,QFJ,Health,LLC
7472,NSK,Automotive,Ltd.
7473,SiliconCast,Automotive,LP
7474,Procon,Health,Ltd.
7475,Kontrandor,Pharma,Corporation
7476,YourDirect,Pharma,LLP
7477,Joseph Sherman,Health,Corp.
7478,Willie Wilson,Automotive,LLC
7479,David Smith,Health,Corp.
7480,MZY,Automotive,LLP
7481,Larry Emerson,Automotive,Co.
7482,TVO,Automotive,LLP
7483,DigiStar,Health,LLC
7484,SiliconCom,Automotive,Corporation
7485,Novex,Automotive,Group
7486,George Parks,Health,Corp.
7487,GMY,Pharma,LLC
7488,QAO,Health,Ltd.
7489,DataCast,Automotive,LP
7490,DataSphere,Pharma,Group
7491,Robert Perkins,Health,LP
7492,David Leblanc,Pharma,Corporation
7493,NFL,Pharma,Group
7494,YHT,Health,GP
7495,InfoCast,Pharma,Corp.
7496,BookScout,Health,Inc.
7497,Deltis,Automotive,Ltd.
7498,YYF,Automotive,Group
7499,WebDirect,Health,Ltd.
7500,TechCast,Pharma,Inc.
7501,Escion,Automotive,Ltd.
7502,Paccana,Pharma,Inc.
7503,Carl Bailey,Pharma,Corp.
7504,OPZ,Automotive,LLC
7505,Elmional,Health,Corporation
7506,Robert Kelly,Pharma,GP
7507,Anthony Herrera,Automotive,Inc.
7508,GZH,Automotive,Corp.
7509,James Jones,Pharma,Ltd.
7510,DIG,Health,LLC
7511,ClickSoft,Pharma,Inc.
7512,Synaxorius,Pharma,Group
7513,LPY,Health,LLC
7514,Wallace Moran,Automotive,Ltd.
7515,YQJ,Health,GP
7516,AutoSpace,Automotive,Ltd.
7517,HomeDirect,Automotive,Co.
7518,QWH,Health,Ltd.
7519,SMZ,Health,Co.
7520,BVW,Pharma,Co.
7521,James Guzman,Automotive,Inc.
7522,Thomas Langley,Pharma,LLC
7523,ITX,Health,Inc.
7524,TechBase,Automotive,Ltd.
7525,RealBit,Automotive,GP
7526,Andrew Smith,Automotive,Group
7527,GigaBox,Health,LLP
7528,Michael Baker,Pharma,LP
7529,Sartotec,Health,LLC
7530,Edgar Ferrell,Automotive,Ltd.
7531,RXP,Health,LLP
7532,Procium,Automotive,Ltd.
7533,Enves,Automotive,LLC
7534,TradeFlash,Health,Group
7535,Polina,Health,GP
7536,NanoShop,Health,LLP
7537,BZE,Automotive,Corp.
7538,EPX,Pharma,LP
7539,Agron,Automotive,LLC
7540,James Short,Automotive,Corp.
7541,WireFlash,Pharma,Corporation
7542,Thomas Hamilton,Automotive,Co.
7543,AZI,Pharma,Group
7544,OWE,Pharma,Corporation
7545,Auron,Automotive,Corporation
7546,LSP,Health,Co.
7547,Elartis,Pharma,LP
7548,MLO,Pharma,GP
7549,Belina,Automotive,GP
7550,Douglas Martin,Health,Corporation
7551,Synaxional,Automotive,Co.
7552,Kenneth Hill,Automotive,LLC
7553,BitWorks,Automotive,Corp.
7554,GigaDirect,Automotive,LLP
7555,Mark Rivas,Health,Corp.
7556,WireScout,Pharma,Ltd.
7557,CodeWorld,Health,LLP
7558,TOR,Automotive,GP
7559,QOO,Health,Co.
7560,Sartagon,Automotive,Inc.
7561,XZQ,Pharma,Corporation
7562,BGA,Pharma,Group
7563,CodeSphere,Health,Inc.
7564,Evergy,Automotive,LP
7565,Greg Parker,Health,LLP
7566,Belum,Automotive,LP
7567,Novina,Pharma,LLC
7568,Douglas Johnson,Pharma,LLP
7569,Mark Lowe,Pharma,LLP
7570,Procotec,Health,Inc.
7571,Pulsion,Automotive,Inc.
7572,TWK,Health,LP
7573,Marvin Watson,Pharma,LP
7574,ABB,Health,Corporation
7575,James Ramirez,Pharma,LP
7576,UBI,Pharma,Corp.
7577,Elon,Pharma,LLC
7578,QAZ,Automotive,GP
7579,James Gates,Pharma,Co.
7580,HotServe,Automotive,Corporation
7581,DynaScout,Pharma,Group
7582,LinkShop,Automotive,Corporation
7583,Aurera,Pharma,LLP
7584,HomeDirect,Automotive,Co.
7585,FreeCast,Health,LLP
7586,SAT,Health,GP
7587,Don Skinner,Health,LLC
7588,SML,Health,Inc.
7589,DynaWire,Health,LLC
7590,CQJ,Health,GP
7591,Clifford Flynn,Pharma,Corp.
7592,CyberTech,Pharma,Inc.
7593,Sean Rose,Automotive,LP
7594,Albagon,Pharma,Group
7595,Pentos,Health,LLP
7596,AZC,Health,Co.
7597,HRZ,Pharma,LP
7598,ZBD,Pharma,Inc.
7599,Wileo,Pharma,Ltd.
7600,FreeCom,Automotive,LLC
7601,Frank Hunter,Pharma,LLC
7602,AGA,Health,Corp.
7603,TGP,Pharma,Ltd.
7604,Altentis,Health,LLC
7605,NanoScout,Pharma,GP
7606,Solon,Health,Corp.
7607,AutoSet,Automotive,Co.
7608,TechStation,Health,Inc.
7609,Orbesio,Pharma,Ltd.
7610,NRB,Pharma,Corporation
7611,Solotec,Pharma,Group
7612,EFJ,Pharma,LLP
7613,Larry Fuentes,Automotive,Corporation
7614,JUW,Health,Corporation
7615,Kevin Collins,Automotive,LP
7616,Alstreco,Pharma,Corp.
7617,Floyd Gay,Automotive,Co.
7618,AutoCast,Pharma,Group
7619,DataSystems,Automotive,Ltd.
7620,Cintotec,Automotive,GP
7621,Lindis,Health,GP
7622,Celon,Automotive,Co.
7623,Samuel Smith,Automotive,Corp.
7624,John Snow,Health,Inc.
7625,Craig Whitley,Pharma,LP
7626,Penteon,Health,Ltd.
7627,BitVision,Health,Corp.
7628,ZEO,Pharma,GP
7629,KCR,Health,Ltd.
7630,Jeffrey George,Health,Group
7631,Agris,Automotive,Co.
7632,Corey Fernandez,Automotive,LP
7633,BUP,Automotive,LLC
7634,George Chavez,Pharma,LLC
7635,Arcis,Pharma,Ltd.
7636,Charles Jones,Health,Ltd.
7637,Altotec,Automotive,Corp.
7638,LAV,Automotive,Inc.
7639,YourTech,Pharma,LLC
7640,CyberSet,Automotive,LLP
7641,Pulsubis,Pharma,LLC
7642,Cintulus,Automotive,LP
7643,DigiZone,Automotive,Corporation
7644,Kyle Daugherty,Health,Corp.
7645,Celes,Pharma,Inc.
7646,WNB,Health,Inc.
7647,RealBase,Health,Co.
7648,ObjectSphere,Pharma,Inc.
7649,Maurice Hoover,Health,LLC
7650,CyberScape,Automotive,Corp.
7651,BQJ,Pharma,Inc.
7652,Sygnoni,Pharma,Corporation
7653,ClickStation,Automotive,Group
7654,Synaxada,Automotive,Ltd.
7655,RealSoft,Automotive,Co.
7656,Jeffery Smith,Automotive,GP
7657,MicroStation,Pharma,LP
7658,Solexis,Pharma,LLC
7659,SEE,Health,LLP
7660,CodePoint,Pharma,LP
7661,Daniel Valdez,Health,Inc.
7662,SJO,Automotive,LP
7663,VentureCard,Automotive,Group
7664,YUH,Health,Ltd.
7665,Entreon,Pharma,Ltd.
7666,William Smith,Health,Group
7667,Christopher Morin,Health,LLC
7668,Robert Thompson,Health,Group
7669,CyberCard,Automotive,Co.
7670,YHY,Pharma,Group
7671,Surtes,Pharma,GP
7672,John Sloan,Pharma,Inc.
7673,Todd Harris,Automotive,Ltd.
7674,Tencon,Health,GP
7675,SmartZone,Pharma,LLP
7676,Justin Schultz,Health,Corp.
7677,Robert Nelson,Automotive,GP
7678,DigiMart,Health,GP
7679,QFC,Automotive,Corp.
7680,RealBot,Pharma,Inc.
7681,HTQ,Health,Co.
7682,BitNet,Automotive,Ltd.
7683,EHA,Health,Inc.
7684,Harry Grant,Automotive,Corporation
7685,DynaServe,Automotive,Co.
7686,Alstron,Pharma,Corporation
7687,Mike Sanchez,Pharma,Co.
7688,John Long,Pharma,GP
7689,Paress,Automotive,GP
7690,Sergio Barrera,Pharma,Corporation
7691,VYV,Health,LLC
7692,FreeForge,Pharma,LP
7693,Singalon,Pharma,Inc.
7694,DOT,Pharma,Corporation
7695,LZT,Pharma,Corp.
7696,DataVision,Pharma,Corporation
7697,Christopher Ryan,Automotive,LP
7698,NanoVision,Health,Group
7699,GGS,Pharma,Inc.
7700,Curagon,Health,Ltd.
7701,Singon,Health,Group
7702,Microology,Automotive,Co.
7703,Alfred Fowler,Pharma,LP
7704,ALB,Health,Inc.
7705,AQW,Health,GP
7706,HVI,Pharma,Group
7707,Novartis,Health,Co.
7708,EHN,Pharma,Co.
7709,HotWire,Health,Corporation
7710,Noveon,Automotive,Inc.
7711,BWT,Health,LP
7712,MindNet,Pharma,Inc.
7713,SiliconNet,Pharma,Group
7714,BQX,Health,Group
7715,RealServe,Automotive,LP
7716,Colion,Pharma,Co.
7717,Procion,Pharma,Inc.
7718,ObjectWorld,Pharma,Ltd.
7719,DLF,Health,Inc.
7720,Celium,Health,Group
7721,WireCard,Automotive,LLP
7722,Mark Parker,Pharma,Inc.
7723,William Davenport,Health,LLP
7724,Wilional,Automotive,LLC
7725,WBJ,Automotive,LP
7726,CJG,Pharma,GP
7727,James Gaines,Automotive,LP
7728,Centrorius,Health,LLP
7729,TechDirect,Health,Ltd.
7730,Kontron,Pharma,LP
7731,Russell Bell,Pharma,LLC
7732,WDF,Pharma,GP
7733,TechBot,Automotive,LLC
7734,VentureCast,Health,Corp.
7735,Manuel Bailey,Automotive,LLC
7736,EMK,Pharma,Corp.
7737,ORF,Health,Inc.
7738,Pentartis,Health,Ltd.
7739,James Moore,Health,Inc.
7740,XXL,Pharma,GP
7741,Jerry Clark,Automotive,Ltd.
7742,Sygnos,Pharma,LLP
7743,Nathan Taylor,Pharma,Ltd.
7744,Alstrergy,Pharma,LLC
7745,ClickBit,Pharma,LLP
7746,Arquium,Pharma,LP
7747,DigiSystems,Pharma,GP
7748,BHU,Health,Group
7749,Adam Kelly,Pharma,Group
7750,YFN,Pharma,Inc.
7751,WebServe,Health,Corporation
7752,RYI,Automotive,LLC
7753,NZV,Pharma,LLP
7754,LinkBot,Automotive,LP
7755,GJE,Pharma,Corp.
7756,Dynaology,Pharma,Corporation
7757,TeleCast,Health,GP
7758,InfoBase,Automotive,LP
7759,Infinana,Health,Corp.
7760,NanoSystems,Health,LLP
7761,WebZone,Health,Ltd.
7762,Orbinea,Health,Group
7763,HotWire,Automotive,Inc.
7764,Lindulus,Pharma,Corporation
7765,LinkCard,Health,Corporation
7766,WLG,Health,Group
7767,Avis,Health,Ltd.
7768,DynaPoint,Health,LLP
7769,John Cooper,Health,Inc.
7770,SLW,Health,Corporation
7771,Scott Freeman,Automotive,LLP
7772,Mark Jefferson,Health,Group
7773,GigaDirect,Pharma,Corporation
7774,SLI,Automotive,Inc.
7775,MCZ,Health,Inc.
7776,DynaShop,Pharma,GP
7777,CyberScout,Pharma,Inc.
7778,RealSpace,Pharma,LLC
7779,NanoSphere,Automotive,Corp.
7780,TechWare,Health,LP
7781,James Davis,Health,Ltd.
7782,PowerCard,Automotive,LLP
7783,Altar,Pharma,Corp.
7784,HomeWorks,Pharma,LLP
7785,KXO,Health,GP
7786,Alexander Huber,Automotive,Group
7787,Surtotec,Pharma,Corporation
7788,NanoNet,Automotive,Corporation
7789,CyberCom,Automotive,LLP
7790,RealPoint,Automotive,Group
7791,MUJ,Automotive,LLC
7792,Parubis,Automotive,Co.
7793,John Turner,Health,GP
7794,Timothy Mcclure,Pharma,Group
7795,MicroCard,Health,Group
7796,Tognanum,Health,GP
7797,Medeco,Automotive,LP
7798,MicroSpace,Automotive,GP
7799,MGO,Pharma,Inc.
7800,Arcex,Automotive,Group
7801,Timothy Phelps,Pharma,Corp.
7802,Alis,Automotive,LP
7803,MAD,Health,Ltd.
7804,HotSoft,Automotive,Corp.
7805,UNL,Automotive,LP
7806,DDX,Health,LLC
7807,HotServe,Pharma,LLC
7808,TechWire,Pharma,LLC
7809,Dean Perez,Health,Inc.
7810,Sygnotec,Automotive,LLP
7811,YourSet,Automotive,Inc.
7812,Claude Kelley,Automotive,Ltd.
7813,Polon,Automotive,Group
7814,Daniel Green,Pharma,LLP
7815,OOW,Automotive,LLP
7816,George Harmon,Health,LP
7817,Sarteon,Health,Inc.
7818,GigaPoint,Pharma,Co.
7819,Paccor,Automotive,LLP
7820,Pentandor,Health,Co.
7821,John Herring,Health,Inc.
7822,Avagon,Automotive,LLC
7823,Joel Peters,Automotive,Ltd.
7824,Colulus,Health,Corporation
7825,Tony Oneal,Automotive,GP
7826,Michael King,Automotive,Group
7827,Albexis,Pharma,Co.
7828,FSB,Health,Corp.
7829,Steve Bell,Health,Inc.
7830,Tim Crane,Automotive,Corp.
7831,Medor,Health,Corporation
7832,RealWire,Automotive,Group
7833,CodeScout,Automotive,Co.
7834,LinkCard,Health,Group
7835,Jimmy Reilly,Health,Corp.
7836,WQT,Automotive,Corp.
7837,James Patterson,Automotive,Co.
7838,Dan Johnson,Pharma,Corp.
7839,DigiMart,Health,LP
7840,OZV,Health,LLP
7841,HFT,Automotive,Inc.
7842,Juan Fox,Pharma,Ltd.
7843,Charles Cruz,Health,Corporation
7844,HomeSpace,Health,GP
7845,EQU,Pharma,Corp.
7846,Arquion,Automotive,GP
7847,William Thompson,Pharma,LLP
7848,PowerCom,Health,Co.
7849,Sygnotec,Pharma,LP
7850,Artera,Health,LP
7851,WireCity,Automotive,GP
7852,Eric Hernandez,Health,LLC
7853,Tenculus,Pharma,Corporation
7854,ObjectCast,Automotive,Corp.
7855,HotCom,Pharma,LLC
7856,PowerSoft,Pharma,LP
7857,Henry West,Automotive,LP
7858,AutoStar,Pharma,Group
7859,Entrion,Automotive,LLC
7860,TradeCom,Health,Inc.
7861,Terry Sims,Automotive,Corporation
7862,Altex,Health,Ltd.
7863,Curon,Automotive,LLP
7864,Cephium,Health,LLP
7865,GFH,Pharma,Inc.
7866,Novon,Pharma,Corporation
7867,Alboni,Health,GP
7868,Envesio,Pharma,GP
7869,Roland Graham,Health,GP
7870,RYY,Health,LLP
7871,Paccas,Pharma,Co.
7872,SolarScout,Pharma,Corp.
7873,CyberServe,Health,LLC
7874,BPE,Health,Corporation
7875,Sygnentis,Automotive,Corporation
7876,UVJ,Pharma,LLP
7877,AutoZone,Health,LLP
7878,InfoCom,Health,Ltd.
7879,Steve Justice,Automotive,LLC
7880,SolarZone,Automotive,Group
7881,MindWare,Automotive,LLC
7882,GigaForge,Health,LLP
7883,Luis Wilson,Automotive,Ltd.
7884,LinkQuest,Health,GP
7885,TeleNet,Health,Corporation
7886,PowerWire,Health,LLC
7887,Todd White,Health,Group
7888,SmartCom,Health,Inc.
7889,ESY,Pharma,Inc.
7890,Solor,Automotive,Group
7891,MindVision,Health,Corporation
7892,Jeffrey Rivas,Health,Ltd.
7893,WireNet,Health,LP
7894,Albes,Health,Corp.
7895,Pulsana,Health,Group
7896,DataWire,Automotive,Corp.
7897,Colanum,Health,Co.
7898,Gabriel Martin,Automotive,LLP
7899,Stephen Berg,Health,GP
7900,PowerQuest,Health,Corporation
7901,Charles Welch,Pharma,LLC
7902,Centrubis,Pharma,Corp.
7903,PowerWorld,Automotive,LLP
7904,XWE,Pharma,Inc.
7905,FNB,Pharma,GP
7906,TeleShop,Health,Ltd.
7907,Synaxex,Health,GP
7908,Paul Shepherd,Pharma,LP
7909,DataStar,Pharma,Ltd.
7910,BookSpace,Health,LP
7911,AJI,Health,Ltd.
7912,Stephen Daniels,Pharma,Group
7913,ClickShop,Health,Inc.
7914,WebSphere,Automotive,LLC
7915,YJO,Pharma,LP
7916,NWN,Automotive,Corporation
7917,Robert Salazar,Automotive,LP
7918,OQX,Pharma,Corporation
7919,Robert Nelson,Health,Corporation
7920,KYJ,Health,LLC
7921,Roger Pruitt,Automotive,LLP
7922,Lindion,Health,Corp.
7923,KHM,Health,Ltd.
7924,GigaScout,Automotive,Group
7925,Pulsentis,Health,LLP
7926,Pedro Brown,Health,Group
7927,PowerWare,Pharma,Ltd.
7928,TradeCom,Automotive,LLC
7929,Edward Zimmerman,Pharma,Co.
7930,SmartPoint,Pharma,LLC
7931,Louis Ellis,Pharma,Corp.
7932,SFV,Health,LLC
7933,FWR,Pharma,Ltd.
7934,Cintentis,Health,Corporation
7935,Cory Phillips,Pharma,LP
7936,NBP,Health,LLP
7937,Pareon,Health,Ltd.
7938,Solon,Automotive,LLC
7939,RealTech,Pharma,LP
7940,BookServe,Pharma,Inc.
7941,Gilbert Washington,Health,Group
7942,Michael Howell,Automotive,Corp.
7943,Aaron Castillo,Health,Corp.
7944,PowerCast,Health,Group
7945,Louis Edwards,Automotive,GP
7946,Entralon,Pharma,Corporation
7947,MicroDirect,Health,Co.
7948,PowerCom,Automotive,Group
7949,RID,Pharma,Corporation
7950,Paccos,Pharma,Inc.
7951,William Allen,Health,LLC
7952,CodeScout,Automotive,LP
7953,BookCast,Pharma,Group
7954,GKT,Pharma,LP
7955,USK,Health,Inc.
7956,SiliconCard,Automotive,Ltd.
7957,SmartStar,Health,Corp.
7958,Brett Martinez,Automotive,GP
7959,DataSet,Health,Inc.
7960,Scott Boyd,Health,Co.
7961,Frank Wagner,Automotive,Corporation
7962,NanoVision,Automotive,Co.
7963,Wilotec,Pharma,Corporation
7964,Medos,Automotive,LP
7965,Synaxagon,Pharma,Group
7966,AutoScape,Automotive,LLC
7967,EHL,Health,Corp.
7968,HMY,Automotive,Ltd.
7969,CodeShop,Automotive,Group
7970,Cephional,Pharma,Corporation
7971,DOO,Health,LLP
7972,YJN,Health,Corporation
7973,EUU,Pharma,Inc.
7974,John Underwood,Health,Corp.
7975,ZCG,Pharma,Group
7976,Ron Campos,Automotive,Inc.
7977,Agreon,Automotive,LLP
7978,Celis,Automotive,Corporation
7979,QTT,Automotive,Corp.
7980,TechFlash,Automotive,Ltd.
7981,GigaSoft,Health,GP
7982,MicroDirect,Pharma,Group
7983,QPG,Pharma,Group
7984,Paul Juarez,Pharma,Corp.
7985,Escum,Pharma,Ltd.
7986,Michael Hart,Pharma,Inc.
7987,Aleo,Automotive,LLP
7988,TKZ,Health,LP
7989,Richard White,Health,Corporation
7990,JRD,Automotive,LLP
7991,CMB,Health,Ltd.
7992,Curinea,Pharma,Inc.
7993,Lewis Schmidt,Pharma,LLC
7994,AutoSoft,Automotive,GP
7995,Solina,Pharma,LLC
7996,Kontrotec,Pharma,LP
7997,Bobby Cleveland,Pharma,Inc.
7998,Richard Wilson,Automotive,LLP
7999,Terrance Armstrong,Health,Corp.
8000,Sygnas,Pharma,Corp.
8001,Paccess,Health,Group
8002,QIZ,Automotive,Corp.
8003,DGG,Automotive,LLP
8004,KHO,Automotive,Co.
8005,Everett Baird,Pharma,LP
8006,CPA,Pharma,Corporation
8007,CyberBase,Health,LP
8008,Brian Santos,Automotive,LP
8009,Arcexis,Pharma,LLC
8010,Charles Hunter,Automotive,LLP
8011,Kevin Smith,Health,Ltd.
8012,NTY,Automotive,Group
8013,Richard Moore,Automotive,GP
8014,LLQ,Health,LLC
8015,Altexon,Automotive,LP
8016,Illumion,Pharma,Co.
8017,RAT,Automotive,Co.
8018,WebCast,Automotive,GP
8019,Tom Clark,Automotive,Co.
8020,Andrew Olsen,Health,Inc.
8021,Arquas,Automotive,LLC
8022,Samuel Hodge,Pharma,Corporation
8023,Martin Bell,Health,GP
8024,Elmas,Automotive,Corporation
8025,DigiTech,Pharma,Inc.
8026,IQP,Health,Corp.
8027,Soloni,Health,LP
8028,CompuBox,Health,Ltd.
8029,Kenneth Stewart,Health,LP
8030,Mike Knapp,Health,Co.
8031,Deltotec,Pharma,LLP
8032,WebShop,Automotive,GP
8033,Herbert Williams,Pharma,Corporation
8034,Polia,Automotive,Corporation
8035,John Coleman,Pharma,LLC
8036,ANI,Health,Group
8037,NTY,Pharma,Corporation
8038,Tencicom,Automotive,Group
8039,Thomas Brown,Health,GP
8040,ObjectStar,Automotive,LP
8041,David Lewis,Pharma,GP
8042,Entreco,Automotive,Corporation
8043,BitCard,Automotive,LP
8044,REC,Pharma,LP
8045,Steven Kennedy,Health,Co.
8046,OCM,Automotive,LP
8047,Infinubis,Pharma,GP
8048,WIS,Pharma,Corp.
8049,Gary Charles,Automotive,LLC
8050,Cyberology,Pharma,LP
8051,James Daniel,Pharma,Corp.
8052,Altion,Pharma,Co.
8053,Tencanum,Pharma,Corp.
8054,PDB,Pharma,GP
8055,DUV,Automotive,LLC
8056,Agrotec,Health,Corporation
8057,VXC,Health,Group
8058,Lanxos,Pharma,Group
8059,Surtium,Automotive,Group
8060,Christopher Faulkner,Health,Co.
8061,Charles Brown,Pharma,GP
8062,Norman Valencia,Health,Corp.
8063,IZV,Pharma,Group
8064,InfoWorks,Automotive,LLP
8065,Billy Nicholson,Automotive,Inc.
8066,MZT,Health,Inc.
8067,Celon,Automotive,Co.
8068,HotBase,Health,Ltd.
8069,ClickMart,Automotive,Corp.
8070,AutoStation,Pharma,LLP
8071,James Mitchell,Automotive,LLC
8072,Marc Johnson,Automotive,Co.
8073,Lance Sanders,Pharma,GP
8074,NanoServe,Health,LP
8075,EOC,Health,Inc.
8076,TZM,Health,Co.
8077,James Clarke,Pharma,LLP
8078,NanoNet,Automotive,LP
8079,Deltion,Health,Inc.
8080,RealBot,Pharma,GP
8081,William Sweet,Pharma,GP
8082,OBS,Health,Inc.
8083,Escorius,Pharma,GP
8084,PCU,Health,Corporation
8085,Troy Richardson,Health,Group
8086,DynaSphere,Automotive,LLC
8087,VFX,Pharma,LLP
8088,DDM,Automotive,Ltd.
8089,James Hess,Health,LLP
8090,Edgar Preston,Automotive,LLP
8091,XZQ,Health,Inc.
8092,Ronnie Acosta,Automotive,Corporation
8093,Mathew Cox,Automotive,Co.
8094,AutoTech,Health,Co.
8095,Samuel Lewis,Automotive,Group
8096,Infinulus,Health,Group
8097,JFK,Pharma,Inc.
8098,DUS,Pharma,GP
8099,QVD,Automotive,Ltd.
8100,Artium,Health,Co.
8101,Clinton Jackson,Pharma,Ltd.
8102,Entris,Health,LLC
8103,WGE,Automotive,Group
8104,Ronald Burns,Pharma,Corporation
8105,UJG,Automotive,Corporation
8106,William Johnson,Health,Inc.
8107,YYH,Automotive,LP
8108,KZP,Health,Corporation
8109,BEG,Pharma,LLP
8110,UVD,Health,Corp.
8111,Carl Kidd,Pharma,LP
8112,EQH,Health,Inc.
8113,Matthew Cole,Health,LP
8114,Enves,Automotive,LP
8115,BOS,Pharma,Ltd.
8116,Curon,Health,LP
8117,Cintess,Health,GP
8118,Charles Eaton,Pharma,Corp.
8119,OVE,Health,GP
8120,Kirk Strong,Health,Ltd.
8121,TechForge,Health,Corp.
8122,WON,Health,LLP
8123,AutoSystems,Health,Group
8124,NanoWire,Automotive,LLC
8125,Polorius,Automotive,Group
8126,QMY,Automotive,Corporation
8127,PDF,Automotive,LLP
8128,Derek Boyd,Pharma,Corp.
8129,Arceco,Pharma,Group
8130,Nathan Welch,Pharma,LLP
8131,TES,Automotive,Co.
8132,BHA,Pharma,Group
8133,David Cook,Automotive,Co.
8134,TechScout,Automotive,Ltd.
8135,Albotec,Health,Ltd.
8136,Jacob Calhoun,Pharma,LLP
8137,MBT,Pharma,Co.
8138,Dale Ford,Pharma,LP
8139,William Quinn,Health,LLP
8140,Cintanum,Pharma,Inc.
8141,AAD,Health,LLC
8142,ATA,Pharma,Corp.
8143,Centralon,Pharma,Corp.
8144,Epcinea,Pharma,Corporation
8145,UNH,Health,LLC
8146,FYH,Automotive,Corporation
8147,HomeSystems,Health,Corporation
8148,IHO,Automotive,Ltd.
8149,Richard Hayes,Health,LP
8150,MKM,Health,GP
8151,SmartCity,Automotive,Group
8152,NEG,Pharma,LLP
8153,Cephos,Pharma,Co.
8154,Mario Myers,Health,Corporation
8155,Stanley Sandoval,Automotive,LP
8156,DigiStar,Automotive,GP
8157,MyBit,Health,Corporation
8158,Lindon,Health,LP
8159,Artina,Health,Group
8160,DBY,Pharma,Inc.
8161,RGX,Pharma,LLC
8162,WTL,Pharma,Corporation
8163,Larry Hurley,Health,Corp.
8164,ZSR,Pharma,Corp.
8165,Kontras,Automotive,Co.
8166,TLP,Automotive,GP
8167,QIR,Pharma,Co.
8168,Max Fischer,Automotive,LLC
8169,Surton,Health,Corp.
8170,Entris,Health,LP
8171,HUM,Pharma,Group
8172,Jay Perry,Automotive,Ltd.
8173,Robert Taylor,Health,Corporation
8174,Pulses,Pharma,LLP
8175,Aurina,Health,Co.
8176,James Brown,Health,Corp.
8177,UCD,Health,Corporation
8178,Entris,Pharma,Corp.
8179,THN,Automotive,GP
8180,PRU,Pharma,LLP
8181,MyNet,Pharma,Inc.
8182,Benjamin Smith,Pharma,LLP
8183,WebBot,Automotive,Corp.
8184,AutoTech,Automotive,LP
8185,James Whitley,Health,LLP
8186,DataScout,Health,Co.
8187,VOY,Automotive,Corporation
8188,OIV,Pharma,Ltd.
8189,Altergy,Health,Corporation
8190,David Harvey,Pharma,Corp.
8191,Altos,Health,Co.
8192,WKY,Pharma,Ltd.
8193,Leslie Bell,Automotive,Corp.
8194,Envubis,Automotive,Corporation
8195,Jonathan Howard,Automotive,Group
8196,RCY,Automotive,LLC
8197,Polum,Health,GP
8198,Eloni,Pharma,LLC
8199,FreeMart,Pharma,Corporation
8200,UEH,Pharma,LLP
8201,UPI,Pharma,LP
8202,Greg Sosa,Pharma,GP
8203,Luis Daniels,Health,GP
8204,SmartCity,Health,GP
8205,DynaShop,Health,LLP
8206,James Atkins,Health,GP
8207,Elmum,Automotive,LLC
8208,Epcon,Automotive,Corp.
8209,Craig Jenkins,Pharma,Group
8210,Surtional,Health,Co.
8211,DataCom,Health,GP
8212,Charlie Gallagher,Automotive,Inc.
8213,John Orr,Pharma,LLC
8214,Delton,Automotive,LLC
8215,Centria,Health,LLP
8216,XHL,Automotive,LP
8217,Lanxion,Health,GP
8218,Infinentis,Health,Group
8219,Arquor,Automotive,Ltd.
8220,FKO,Health,Co.
8221,LQE,Pharma,GP
8222,HDA,Automotive,Corporation
8223,Belina,Pharma,GP
8224,LBQ,Pharma,Inc.
8225,SiliconCast,Health,LLP
8226,YourDirect,Health,GP
8227,CJU,Pharma,Corporation
8228,GQP,Pharma,Corporation
8229,Evium,Automotive,LLC
8230,MicroBot,Automotive,Co.
8231,DynaCity,Automotive,Corporation
8232,Altina,Health,Inc.
8233,DWQ,Automotive,Co.
8234,Pulsex,Health,Inc.
8235,KBK,Automotive,LLP
8236,Charlie Hall,Automotive,Corporation
8237,Arcexon,Automotive,LLC
8238,NPQ,Pharma,Inc.
8239,AutoWire,Pharma,LP
8240,John Dillon,Pharma,LLC
8241,BookBase,Health,Ltd.
8242,Charles Barton,Pharma,Inc.
8243,HomeSoft,Health,Corp.
8244,Tognos,Automotive,Group
8245,Richard Moran,Pharma,Corp.
8246,BookBot,Pharma,Co.
8247,YGL,Pharma,LP
8248,TeleFlash,Automotive,Group
8249,Pulsina,Pharma,LLP
8250,XBK,Health,LLC
8251,Matthew Frank,Health,LLP
8252,Jeremy Silva,Health,GP
8253,BookWorld,Pharma,LLC
8254,Ratartis,Automotive,Group
8255,Evon,Pharma,GP
8256,Colis,Health,Corporation
8257,BookVision,Automotive,Ltd.
8258,Joseph Matthews,Pharma,Inc.
8259,Chris Kramer,Automotive,Corporation
8260,EGB,Pharma,Corp.
8261,John Campos,Health,LLP
8262,TradeWire,Automotive,GP
8263,XZR,Health,LP
8264,Evalon,Automotive,Ltd.
8265,DigiWire,Pharma,Corporation
8266,SmartCard,Pharma,GP
8267,CompuBox,Health,Co.
8268,HEO,Pharma,Corporation
8269,FreeScape,Health,Ltd.
8270,PED,Pharma,Corp.
8271,SolarBot,Health,GP
8272,JTE,Health,Inc.
8273,Tencium,Pharma,Inc.
8274,SiliconWire,Health,LLC
8275,LinkScape,Health,Corporation
8276,Artartis,Automotive,GP
8277,Celional,Automotive,LP
8278,RAL,Pharma,Inc.
8279,Francis White,Automotive,Co.
8280,Gary Lee,Health,LLC
8281,Anthony Flowers,Automotive,LP
